;GO:0019318;GO:0040014;GO:0008285;GO:1903547;GO:1901962;GO:0006468;GO:0046835;GO:0006601;GO:0046339;GO:0046834;GO:0001893;GO:0006635;GO:0010758;GO:0015908;GO:0015867;GO:0015866;GO:0035556;GO:0035352;GO:0035350;GO:0080121;GO:0006096;GO:0006473;GO:0046500;GO:0007205;GO:0001561;GO:0006334;GO:0006654;GO:0051156;GO:0010923;GO:0001678;GO:0046498;GO:0035349
GO:0019318;1.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.42857142857142855;0.2222222222222222;0.1111111111111111;0.125;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.2;0.3333333333333333;0.0;0.2;0.0;0.1111111111111111;0.2857142857142857;0.0;0.0;0.14285714285714285;0.0
GO:0040014;0.0;1.0;0.2857142857142857;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0
GO:0008285;0.0;0.2857142857142857;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0
GO:1903547;0.0;0.25;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.09090909090909091;0.0;0.0
GO:1901962;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556
GO:0006468;0.2222222222222222;0.0;0.0;0.0;0.0;1.0;0.7142857142857143;0.3;0.2;0.7142857142857143;0.0;0.2;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.5;0.625;0.25;0.14285714285714285;0.2;0.14285714285714285;0.4;0.5714285714285714;0.0;0.1111111111111111;0.3333333333333333;0.0
GO:0046835;0.42857142857142855;0.0;0.0;0.0;0.0;0.7142857142857143;1.0;0.2857142857142857;0.25;0.7142857142857143;0.0;0.25;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.42857142857142855;0.2222222222222222;0.3333333333333333;0.2;0.25;0.2;0.25;0.5714285714285714;0.0;0.14285714285714285;0.3333333333333333;0.0
GO:0006601;0.2222222222222222;0.0;0.0;0.0;0.0;0.3;0.2857142857142857;1.0;0.2222222222222222;0.25;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.375;0.2727272727272727;0.5;0.16666666666666666;0.2222222222222222;0.16666666666666666;0.2222222222222222;0.25;0.0;0.125;0.5;0.0
GO:0046339;0.1111111111111111;0.0;0.0;0.0;0.0;0.2;0.25;0.2222222222222222;1.0;0.375;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2;0.18181818181818182;0.25;0.14285714285714285;0.3333333333333333;0.14285714285714285;0.4444444444444444;0.2222222222222222;0.0;0.1111111111111111;0.25;0.0
GO:0046834;0.125;0.0;0.0;0.0;0.0;0.7142857142857143;0.7142857142857143;0.25;0.375;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.5;0.2;0.2857142857142857;0.16666666666666666;0.5;0.16666666666666666;0.3333333333333333;0.5714285714285714;0.0;0.125;0.2857142857142857;0.0
GO:0001893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006635;0.2;0.0;0.0;0.0;0.0;0.2;0.25;0.2222222222222222;0.3333333333333333;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.5;0.18181818181818182;0.25;0.14285714285714285;0.7142857142857143;0.14285714285714285;0.3;0.2222222222222222;0.0;0.1111111111111111;0.25;0.0
GO:0010758;0.0;0.25;0.2222222222222222;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.09090909090909091;0.0;0.0
GO:0015908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5555555555555556;0.0;0.3333333333333333;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
GO:0015867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.75;0.0;0.375;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
GO:0015866;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.75;1.0;0.0;0.5454545454545454;0.7142857142857143;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
GO:0035556;0.0;0.0;0.42857142857142855;0.3333333333333333;0.0;0.14285714285714285;0.2;0.16666666666666666;0.14285714285714285;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.2;0.2;0.0
GO:0035352;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.375;0.5454545454545454;0.0;1.0;0.7142857142857143;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625
GO:0035350;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.7142857142857143;0.7142857142857143;0.0;0.7142857142857143;1.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
GO:0080121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.375;0.7142857142857143;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
GO:0006096;0.42857142857142855;0.0;0.0;0.0;0.0;0.5;0.42857142857142855;0.375;0.2;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2;0.3333333333333333;0.0;0.5;0.0;0.2727272727272727;0.375;0.0;0.0;0.25;0.0
GO:0006473;0.2;0.0;0.0;0.0;0.0;0.625;0.2222222222222222;0.2727272727272727;0.18181818181818182;0.2;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.2;1.0;0.2222222222222222;0.125;0.18181818181818182;0.125;0.18181818181818182;0.2;0.0;0.1;0.3;0.0
GO:0046500;0.3333333333333333;0.0;0.0;0.0;0.0;0.25;0.3333333333333333;0.5;0.25;0.2857142857142857;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2222222222222222;1.0;0.0;0.25;0.0;0.25;0.4;0.0;0.14285714285714285;0.6;0.0
GO:0007205;0.0;0.0;0.375;0.0;0.0;0.14285714285714285;0.2;0.16666666666666666;0.14285714285714285;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;1.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.2;0.2;0.0
GO:0001561;0.2;0.0;0.0;0.0;0.0;0.2;0.25;0.2222222222222222;0.3333333333333333;0.5;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.5;0.18181818181818182;0.25;0.14285714285714285;1.0;0.14285714285714285;0.3;0.2222222222222222;0.0;0.1111111111111111;0.25;0.0
GO:0006334;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.16666666666666666;0.14285714285714285;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;1.0;0.14285714285714285;0.0;0.0;0.2;0.2;0.0
GO:0006654;0.1111111111111111;0.0;0.0;0.0;0.0;0.4;0.25;0.2222222222222222;0.4444444444444444;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2727272727272727;0.18181818181818182;0.25;0.14285714285714285;0.3;0.14285714285714285;1.0;0.375;0.0;0.1111111111111111;0.25;0.0
GO:0051156;0.2857142857142857;0.0;0.0;0.0;0.0;0.5714285714285714;0.5714285714285714;0.25;0.2222222222222222;0.5714285714285714;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.2;0.4;0.0;0.2222222222222222;0.0;0.375;1.0;0.0;0.125;0.2857142857142857;0.0
GO:0010923;0.0;0.1111111111111111;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.09090909090909091;0.0;0.0
GO:0001678;0.0;0.1111111111111111;0.1;0.09090909090909091;0.0;0.1111111111111111;0.14285714285714285;0.125;0.1111111111111111;0.125;0.0;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.14285714285714285;0.2;0.1111111111111111;0.2;0.1111111111111111;0.125;0.09090909090909091;1.0;0.14285714285714285;0.0
GO:0046498;0.14285714285714285;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.5;0.25;0.2857142857142857;0.0;0.25;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.25;0.3;0.6;0.2;0.25;0.2;0.25;0.2857142857142857;0.0;0.14285714285714285;1.0;0.0
GO:0035349;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.6666666666666666;0.6666666666666666;0.0;0.625;0.75;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
