;GO:0008360;GO:0016601;GO:0035023;GO:0032092;GO:0008380;GO:1904778;GO:0006366;GO:0007595;GO:0038096;GO:0000432;GO:0043547;GO:0030866;GO:0000281;GO:0048024;GO:0050852;GO:0065003;GO:0007186;GO:0031032;GO:0007264;GO:0050728;GO:0006376;GO:0043114;GO:0002692;GO:0000226;GO:0006397;GO:0043314;GO:0060313;GO:0048010;GO:0043066;GO:0043065;GO:0032496;GO:0050766;GO:0030036
GO:0002692;0.39080176980255993;0.3098955970007391;0.30215792477923203;0.328410610723531;0.0;0.40039513546212063;0.0;0.28847768442634;0.40636570044936127;0.2502893668104149;0.25849240523372913;0.0;0.0;0.3243387642040626;0.40636570044936127;0.0;0.42219028014298904;0.0;0.37564725685755296;0.45299097504831193;0.0;0.32755495638236065;1.0;0.0;0.0;0.532986668850879;0.4107236843715551;0.35339964988644923;0.4785446882480296;0.3874034558596815;0.0;0.42495688067218135;0.0
GO:0000226;0.0;0.4484365689853069;0.0;0.0;0.48442352361318325;0.0;0.5146358051032534;0.0;0.4484365689853069;0.3137353698113904;0.0;0.7179056257764669;0.4652662339702239;0.0;0.4484365689853069;0.6435443440429074;0.5607312521275569;0.7298629913830756;0.5141882288421208;0.0;0.5737201826480702;0.0;0.0;1.0;0.4871240902881101;0.0;0.0;0.491940621871017;0.0;0.0;0.0;0.0;0.7932980618926
GO:0006397;0.0;0.45706853237040207;0.0;0.0;0.725015039334364;0.0;0.703560833254762;0.0;0.45706853237040207;0.2660647712926923;0.0;0.41339208400504357;0.47389819735531896;0.0;0.45706853237040207;0.5933556993637366;0.569363215512652;0.4253494496116523;0.522820192227216;0.0;0.4907278623402359;0.0;0.0;0.4871240902881101;1.0;0.0;0.0;0.5005725852561123;0.0;0.0;0.0;0.0;0.4732957813279082
GO:0043314;0.33745299400097356;0.25654682119915273;0.33884917150535776;0.27506183492194464;0.0;0.34704635966053426;0.0;0.2351289086247536;0.4036264504520125;0.19694059100882855;0.20514362943214276;0.0;0.0;0.27098998840247623;0.3839963940865001;0.0;0.36884150434140267;0.0;0.3222984810559666;0.5237525224919292;0.0;0.2742061805807743;0.532986668850879;0.0;0.0;1.0;0.35737490856996873;0.30005087408486286;0.4251959124464432;0.33405468005809513;0.0;0.4776842942190934;0.0
GO:0060313;0.5428080114084686;0.27653935370102606;0.2631828936628709;0.3073802387001298;0.0;0.29056862730534755;0.0;0.2715886299751829;0.27653935370102606;0.2100943531579859;0.23598456296592396;0.0;0.0;0.28684120333210544;0.27653935370102606;0.0;0.38883403684327605;0.0;0.3422910135578399;0.43913310122105903;0.0;0.31066590193120364;0.4107236843715551;0.0;0.0;0.35737490856996873;1.0;0.3200434065867362;0.4436980957553432;0.34990589498772434;0.0;0.31513037251540826;0.0
GO:0048010;0.4500508948032732;0.5620410514256944;0.30632447041222;0.37099961980183066;0.49787201858118535;0.3172430152061407;0.5280843000712554;0.4228217784106458;0.5988032204436986;0.28273593724946766;0.29546262649538063;0.41220749452094757;0.44591105330956243;0.32998278008145465;0.5988032204436986;0.5653685553179801;0.6743357345679444;0.42416486012755633;0.6277927112825084;0.3653418778873972;0.4627407182944793;0.4618990503666664;0.35339964988644923;0.491940621871017;0.5005725852561123;0.30005087408486286;0.3200434065867362;1.0;0.3917203614242587;0.39304747173707355;0.0;0.35827194926475736;0.4781123129108152
GO:0043066;0.4464374181757646;0.34821630853854857;0.3577935731524367;0.3700349905478714;0.0;0.34991971086655815;0.0;0.32679839596414945;0.34821630853854857;0.3059250151836196;0.30133676759413736;0.0;0.0;0.3799744125772673;0.34821630853854857;0.0;0.4974559848817061;0.0;0.43128290523075763;0.4889965670560042;0.0;0.3658756679201701;0.4785446882480296;0.0;0.0;0.4251959124464432;0.4436980957553432;0.3917203614242587;1.0;0.7843397249770019;0.0;0.4064373837184431;0.0
GO:0043065;0.44776452848857945;0.3495434188513634;0.35912068346525156;0.3713621008606863;0.0;0.4409591527725196;0.0;0.3281255062769643;0.3899848859672906;0.36726097684211556;0.3026638779069522;0.0;0.0;0.3813015228900821;0.3899848859672906;0.0;0.49878309519452096;0.0;0.4326100155435725;0.39934568386062946;0.0;0.36720277823298497;0.3874034558596815;0.0;0.0;0.33405468005809513;0.34990589498772434;0.39304747173707355;0.7843397249770019;1.0;0.0;0.5047183385778466;0.0
GO:0032496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3876725088597032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0050766;0.5251746438168934;0.3147678963790473;0.3070302241575402;0.3332829101018392;0.0;0.4422124280413364;0.0;0.29334998380464816;0.35520936349497445;0.32796180354720067;0.26336470461203737;0.0;0.0;0.3292110635823708;0.35520936349497445;0.0;0.44669263588680963;0.0;0.38051955623586114;0.3627439633461864;0.0;0.33242725576066884;0.42495688067218135;0.0;0.0;0.4776842942190934;0.31513037251540826;0.35827194926475736;0.4064373837184431;0.5047183385778466;0.0;1.0;0.0
GO:0030036;0.0;0.43460826002510505;0.0;0.0;0.47059521465298143;0.0;0.5008074961430515;0.0;0.43460826002510505;0.2999070608511885;0.0;0.8650013336935429;0.451437925010022;0.0;0.43460826002510505;0.6297160350827056;0.5469029431673551;0.8769586993001516;0.5003599198819189;0.0;0.5598918736878684;0.0;0.0;0.7932980618926;0.4732957813279082;0.0;0.0;0.4781123129108152;0.0;0.0;0.0;0.0;1.0
