;GO:0008360;GO:0016601;GO:0035023;GO:0032092;GO:0008380;GO:1904778;GO:0006366;GO:0007595;GO:0038096;GO:0000432;GO:0043547;GO:0030866;GO:0000281;GO:0048024;GO:0050852;GO:0065003;GO:0007186;GO:0031032;GO:0007264;GO:0050728;GO:0006376;GO:0043114;GO:0002692;GO:0000226;GO:0006397;GO:0043314;GO:0060313;GO:0048010;GO:0043066;GO:0043065;GO:0032496;GO:0050766;GO:0030036
GO:0043547;0.27597475244422914;0.2693093505918186;0.2530484324955783;0.5261511308713307;0.0;0.2528850805559918;0.0;0.2863060308262663;0.1622430814921431;0.08771265604936225;1.0;0.0;0.0;0.21196927600255888;0.17897892058314852;0.0;0.3044644571590723;0.0;0.2914462707631573;0.250332247724018;0.0;0.3181968763214942;0.19077646952485416;0.0;0.0;0.1254643666250773;0.2518571470681191;0.26832916986406774;0.25222684496290226;0.2522135673298658;0.0;0.21983169661579077;0.0
GO:0030866;0.0;0.27549469302351687;0.0;0.0;0.2045330311692945;0.0;0.14238936508613625;0.0;0.16638160123626622;0.09010582903279638;0.0;1.0;0.34469251429328246;0.0;0.18347311068533273;0.5638272004332371;0.3112040600067553;0.8751880906818328;0.29798739726371826;0.0;0.47546958893296565;0.0;0.0;0.7327368334377992;0.19865492058522052;0.0;0.0;0.2744982260853591;0.0;0.0;0.0;0.0;0.9134905833790002
GO:0000281;0.0;0.3198511029887626;0.0;0.0;0.22800822983962413;0.0;0.15338323913786517;0.0;0.18159034535085775;0.09438697724892284;0.0;0.34469251429328246;1.0;0.0;0.2021422747209134;0.3991874477817751;0.3690109818238195;0.3613762787884151;0.35057368443197967;0.0;0.3263537846433349;0.0;0.0;0.3797294105505318;0.22072738604208117;0.0;0.0;0.31850871121597074;0.0;0.0;0.0;0.0;0.3802188773005244
GO:0048024;0.3960598252876785;0.38891720438083477;0.37111046369162404;0.2282297626727132;0.0;0.2825683539363115;0.0;0.21041765493248543;0.26053746498148683;0.38229055011822505;0.21196927600255888;0.0;0.0;1.0;0.2824682043763602;0.0;0.42561209548913226;0.0;0.4123008802246894;0.2803997283082162;0.0;0.22714907379927593;0.29747977777985635;0.0;0.0;0.20953692110698888;0.28169640018223346;0.387859285692481;0.37019608099486667;0.3701812919102462;0.0;0.3329605885101483;0.0
GO:0050852;0.33619188553388246;0.4800456252960359;0.3743477337124986;0.19043502761186398;0.14419485581788083;0.3021540326652769;0.11026731217502408;0.17787143351055296;0.8617225528312216;0.20793287130955293;0.17897892058314852;0.18347311068533273;0.2021422747209134;0.2824682043763602;1.0;0.19784967686226634;0.5180633821707394;0.1880953566967094;0.5043946130106227;0.29649499744531926;0.17814474309267966;0.1896820354324429;0.304320236292205;0.1929493331196517;0.1412483445624334;0.28592805416681927;0.24153770987768755;0.5336326257607061;0.3173704598397728;0.37723151770057567;0.0;0.3442408357344186;0.19307562808059683
GO:0065003;0.0;0.30923502167196887;0.0;0.0;0.22256159256368127;0.0;0.15089900800316924;0.0;0.17811874211268525;0.0934403602633031;0.0;0.5638272004332371;0.3991874477817751;0.0;0.19784967686226634;1.0;0.35495253682361094;0.5900985070400829;0.33786077938364606;0.0;0.8237199588654414;0.0;0.0;0.6188940801535637;0.21561914651141717;0.0;0.0;0.307980086118564;0.0;0.0;0.0;0.0;0.619660548168959
GO:0007186;0.56059228975495;0.7923469001970782;0.5118828488489784;0.3391738758082347;0.21285672089009397;0.3896819185474253;0.14637416995682184;0.30127344811758033;0.46821735856062685;0.2180828452623707;0.3044644571590723;0.3112040600067553;0.3690109818238195;0.42561209548913226;0.5180633821707394;0.35495253682361094;1.0;0.3247398431583702;0.8609461396783096;0.3855695084936664;0.29617794486875954;0.3367926399302393;0.3816022596297159;0.33948439931873353;0.20649788032300279;0.24805369980397188;0.3880255415092206;0.7893222355450962;0.5101448197560707;0.5101167358143395;0.0;0.44202509804554646;0.3398755598634642
GO:0031032;0.0;0.2860496688746137;0.0;0.0;0.21029396410684192;0.0;0.14515771013163656;0.0;0.17017388450014612;0.09120656086031512;0.0;0.8751880906818328;0.3613762787884151;0.0;0.1880953566967094;0.5900985070400829;0.3247398431583702;1.0;0.31037499755016795;0.0;0.4940166660957677;0.0;0.0;0.7654189608636877;0.20408508720223353;0.0;0.0;0.28497553320537894;0.0;0.0;0.0;0.0;0.9542808876149103
GO:0007264;0.5377259021832005;0.9234921124517824;0.4927497008581801;0.32309668104095735;0.2065895102654569;0.37512586151529226;0.1433830021929333;0.28852099708862466;0.4570239452879099;0.21526989680041983;0.2914462707631573;0.29798739726371826;0.35057368443197967;0.4123008802246894;0.5043946130106227;0.33786077938364606;0.8609461396783096;0.31037499755016795;1.0;0.3713134379248857;0.2841821728666432;0.3209351216396254;0.3708668544222192;0.3238169583362462;0.20059433477489688;0.2434724391832172;0.3735906731718512;0.7580244490416548;0.49113896716086275;0.4911129367647337;0.0;0.42768473450068767;0.324172828422928
GO:0050728;0.3541451061180831;0.34667190701736283;0.40452579865518035;0.273330407818537;0.0;0.3280562038030355;0.0;0.24817103030887522;0.270991351114285;0.1234192012562891;0.250332247724018;0.0;0.0;0.2803997283082162;0.29649499744531926;0.0;0.3855695084936664;0.0;0.3713134379248857;1.0;0.0;0.2717818556524884;0.31643137393190734;0.0;0.0;0.2915496920410763;0.4056788098951227;0.34556899374440436;0.4062032987797295;0.32728894194167674;0.0;0.28970275716607674;0.0
GO:0006376;0.0;0.26365349842376906;0.0;0.0;0.19793322915610112;0.0;0.1391591018594341;0.0;0.16198783996253155;0.08880139708151127;0.0;0.47546958893296565;0.3263537846433349;0.0;0.17814474309267966;0.8237199588654414;0.29617794486875954;0.4940166660957677;0.2841821728666432;0.0;1.0;0.0;0.0;0.5140393767282151;0.19242323433229633;0.0;0.0;0.2627407081186321;0.0;0.0;0.0;0.0;0.5145680204043771
GO:0043114;0.40321195523954523;0.29429662046397964;0.2749864317187595;0.3563038806207988;0.0;0.2747935392731814;0.0;0.41980410025295445;0.17098923414708095;0.0902071669468159;0.3181968763214942;0.0;0.0;0.22714907379927593;0.1896820354324429;0.0;0.3367926399302393;0.0;0.3209351216396254;0.2717818556524884;0.0;1.0;0.20298522318279716;0.0;0.0;0.13063150917043073;0.27358020986728376;0.29312650906467996;0.2740164873148038;0.27400081657639386;0.0;0.23620196978701585;0.0
GO:0002692;0.3576738299582825;0.3518384370702604;0.3372012850584344;0.20384778025689582;0.0;0.3130383832047696;0.0;0.18951868163211272;0.28225096791682186;0.146689227175518;0.19077646952485416;0.0;0.0;0.29747977777985635;0.304320236292205;0.0;0.3816022596297159;0.0;0.3708668544222192;0.31643137393190734;0.0;0.20298522318279716;1.0;0.0;0.0;0.365076241699746;0.3177613992372084;0.35097239859435736;0.45885454526353353;0.3364339811307625;0.0;0.3563995353349306;0.0
GO:0000226;0.0;0.2974285731226731;0.0;0.0;0.21637979410775224;0.0;0.14803160490196907;0.0;0.17413721988774888;0.09233287292121455;0.0;0.7327368334377992;0.3797294105505318;0.0;0.1929493331196517;0.6188940801535637;0.33948439931873353;0.7654189608636877;0.3238169583362462;0.0;0.5140393767282151;0.0;0.0;1.0;0.20981196381176465;0.0;0.0;0.2962674540806554;0.0;0.0;0.0;0.0;0.8020464136594591
GO:0006397;0.0;0.19014396294643204;0.0;0.0;0.934481042876899;0.0;0.6703920578723599;0.0;0.13089658053248243;0.07857064177032774;0.0;0.19865492058522052;0.22072738604208117;0.0;0.1412483445624334;0.21561914651141717;0.20649788032300279;0.20408508720223353;0.20059433477489688;0.0;0.19242323433229633;0.0;0.0;0.20981196381176465;1.0;0.0;0.0;0.18966874981042808;0.0;0.0;0.0;0.0;0.2099613067875044
GO:0043314;0.23771608435487146;0.23512431845529938;0.26894845802214434;0.13098820461662228;0.0;0.2121530838141543;0.0;0.12491913636953003;0.2704923132482229;0.12153638349093564;0.1254643666250773;0.0;0.0;0.20953692110698888;0.28592805416681927;0.0;0.24805369980397188;0.0;0.2434724391832172;0.2915496920410763;0.0;0.13063150917043073;0.365076241699746;0.0;0.0;1.0;0.2155488149932444;0.2347372386787456;0.31115596599601336;0.22814346050061216;0.0;0.3159297629157103;0.0
GO:0060313;0.5067017631793351;0.34865611476414365;0.33002108632008964;0.27514938223397095;0.0;0.32983248980454205;0.0;0.249669634380381;0.22068606228129276;0.12366976456222148;0.2518571470681191;0.0;0.0;0.28169640018223346;0.24153770987768755;0.0;0.3880255415092206;0.0;0.3735906731718512;0.4056788098951227;0.0;0.27358020986728376;0.3177613992372084;0.0;0.0;0.2155488149932444;1.0;0.3475405604276514;0.4083976488204389;0.3290569064717568;0.0;0.2910871100442109;0.0
GO:0048010;0.4968882501789804;0.7043348287511325;0.4582385774060492;0.2949286530820082;0.19501993219643127;0.34886873812845215;0.1377127537760647;0.26584757339011983;0.48581916536434494;0.20981693560377976;0.26832916986406774;0.2744982260853591;0.31850871121597074;0.387859285692481;0.5336326257607061;0.307980086118564;0.7893222355450962;0.28497553320537894;0.7580244490416548;0.34556899374440436;0.2627407081186321;0.29312650906467996;0.35097239859435736;0.2962674540806554;0.18966874981042808;0.2347372386787456;0.3475405604276514;1.0;0.4568452481936186;0.45682272594110857;0.0;0.4014432165825122;0.29656531916120554
GO:0043066;0.46826531237986224;0.4583136769140502;0.43378567865628337;0.2755906827785388;0.0;0.3302627741581449;0.0;0.2500329334887894;0.28994836162323895;0.16242121100814905;0.25222684496290226;0.0;0.0;0.37019608099486667;0.3173704598397728;0.0;0.5101448197560707;0.0;0.49113896716086275;0.4062032987797295;0.0;0.2740164873148038;0.45885454526353353;0.0;0.0;0.31115596599601336;0.4083976488204389;0.4568452481936186;1.0;0.6407159555318269;0.0;0.3825512470039652;0.0
GO:0043065;0.4682416500753168;0.45829100964677233;0.43376537262272846;0.2755748314747047;0.0;0.4120331262835669;0.0;0.2500198858273836;0.3446382005474771;0.22291337248306753;0.2522135673298658;0.0;0.0;0.3701812919102462;0.37723151770057567;0.0;0.5101167358143395;0.0;0.4911129367647337;0.32728894194167674;0.0;0.27400081657639386;0.3364339811307625;0.0;0.0;0.22814346050061216;0.3290569064717568;0.45682272594110857;0.6407159555318269;1.0;0.0;0.5250161746443228;0.0
GO:0032496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13151013416255602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0050766;0.47825911935148024;0.4025766438049329;0.38352776311297937;0.23737073728232608;0.0;0.42834184659259755;0.0;0.21816328748921388;0.31689246388131137;0.21249131200702817;0.21983169661579077;0.0;0.0;0.3329605885101483;0.3442408357344186;0.0;0.44202509804554646;0.0;0.42768473450068767;0.28970275716607674;0.0;0.23620196978701585;0.3563995353349306;0.0;0.0;0.3159297629157103;0.2910871100442109;0.4014432165825122;0.3825512470039652;0.5250161746443228;0.0;1.0;0.0
GO:0030036;0.0;0.29772877872205566;0.0;0.0;0.21653863685380603;0.0;0.1481059311453816;0.0;0.17424008188624387;0.09236178397664122;0.0;0.9134905833790002;0.3802188773005244;0.0;0.19307562808059683;0.619660548168959;0.3398755598634642;0.9542808876149103;0.324172828422928;0.0;0.5145680204043771;0.0;0.0;0.8020464136594591;0.2099613067875044;0.0;0.0;0.29656531916120554;0.0;0.0;0.0;0.0;1.0
